id,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_int,payment_type,monthly_charges,total_charges,churn,tenure_month,has_churned,has_phone,has_internet,has_internet_and_phone,partner_dependents,start_day,phone_type,internet_type,contract_type
3936,5542-DHSXL,Female,0,Yes,No,1,1,0,Mailed check,54.7,235.05,No,4.3,False,True,True,True,1,2020-10-03,One Line,DSL,Month-to-Month
3937,5542-NKVRU,Female,0,No,No,1,0,2,Bank transfer (automatic),20.75,844.45,No,40.7,False,True,False,False,0,2017-10-03,One Line,No Internet Service,2 Year
3938,5542-TBBWB,Male,0,No,No,1,2,0,Electronic check,69.9,69.9,No,1.0,False,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
3939,5543-QDCRY,Male,0,No,No,1,1,0,Electronic check,56.4,234.85,No,4.2,False,True,True,True,0,2020-10-03,One Line,DSL,Month-to-Month
3940,5546-BYZSM,Female,0,No,No,1,0,0,Electronic check,20.45,775.6,No,37.9,False,True,False,False,0,2018-01-03,One Line,No Internet Service,Month-to-Month
3941,5546-QUERU,Male,0,No,No,1,0,1,Mailed check,19.95,257.0,No,12.9,False,True,False,False,0,2020-02-03,One Line,No Internet Service,1 Year
3942,5549-ZGHFB,Male,0,Yes,Yes,2,0,2,Mailed check,24.95,1261.45,No,50.6,False,True,False,False,3,2016-12-03,Two or More Lines,No Internet Service,2 Year
3943,5550-VFRLC,Female,1,No,No,1,2,0,Electronic check,69.85,69.85,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
3944,5552-ZNFSJ,Male,0,No,No,1,1,0,Electronic check,45.3,45.3,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
3945,5553-AOINX,Female,1,Yes,Yes,2,2,1,Electronic check,104.9,6891.45,No,65.7,False,True,True,True,3,2015-09-03,Two or More Lines,Fiber Optic,1 Year
3946,5555-RNPGT,Male,0,No,Yes,2,0,0,Credit card (automatic),24.8,223.9,No,9.0,False,True,False,False,2,2020-05-03,Two or More Lines,No Internet Service,Month-to-Month
3947,5561-NWEVX,Female,1,Yes,No,2,2,0,Electronic check,79.2,172.85,Yes,2.2,True,True,True,True,1,2020-12-03,Two or More Lines,Fiber Optic,Month-to-Month
3948,5562-BETPV,Male,0,Yes,Yes,1,0,1,Mailed check,19.65,19.65,No,1.0,False,True,False,False,3,2021-01-03,One Line,No Internet Service,1 Year
3949,5562-YJQGT,Female,0,No,No,1,0,0,Credit card (automatic),20.35,35.1,No,1.7,False,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
3950,5564-NEMQO,Female,1,No,No,1,2,0,Bank transfer (automatic),75.3,75.3,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
3951,5565-FILXA,Female,1,No,No,2,2,0,Electronic check,96.15,1529.2,Yes,15.9,True,True,True,True,0,2019-11-03,Two or More Lines,Fiber Optic,Month-to-Month
3952,5566-SOEZD,Male,0,Yes,Yes,1,2,1,Credit card (automatic),80.65,2209.75,No,27.4,False,True,True,True,3,2018-11-03,One Line,Fiber Optic,1 Year
3953,5567-GZKQY,Male,0,No,No,1,0,2,Credit card (automatic),20.3,1131.5,No,55.7,False,True,False,False,0,2016-07-03,One Line,No Internet Service,2 Year
3954,5567-WSELE,Male,1,Yes,No,2,2,0,Electronic check,94.6,279.55,Yes,3.0,True,True,True,True,1,2020-12-03,Two or More Lines,Fiber Optic,Month-to-Month
3955,5568-DMXZS,Female,0,No,No,1,1,0,Electronic check,65.45,554.45,No,8.5,False,True,True,True,0,2020-06-03,One Line,DSL,Month-to-Month
3956,5569-IDSEY,Male,0,Yes,No,2,2,1,Bank transfer (automatic),105.7,7472.15,No,70.7,False,True,True,True,1,2015-04-03,Two or More Lines,Fiber Optic,1 Year
3957,5569-KGJHX,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),85.35,754.65,Yes,8.8,True,True,True,True,3,2020-06-03,Two or More Lines,Fiber Optic,Month-to-Month
3958,5569-OUICF,Female,1,Yes,No,2,2,0,Credit card (automatic),101.3,2812.2,Yes,27.8,True,True,True,True,1,2018-11-03,Two or More Lines,Fiber Optic,Month-to-Month
3959,5570-PTWEH,Female,0,Yes,No,2,2,0,Credit card (automatic),75.15,216.75,Yes,2.9,True,True,True,True,1,2020-12-03,Two or More Lines,Fiber Optic,Month-to-Month
3960,5572-ZDXHY,Female,0,No,No,1,2,0,Mailed check,84.3,1855.65,Yes,22.0,True,True,True,True,0,2019-04-03,One Line,Fiber Optic,Month-to-Month
3961,5574-NXZIU,Male,0,No,No,1,2,2,Credit card (automatic),109.2,7049.75,No,64.6,False,True,True,True,0,2015-10-03,One Line,Fiber Optic,2 Year
3962,5575-GNVDE,Male,0,No,No,1,1,1,Mailed check,56.95,1889.5,No,33.2,False,True,True,True,0,2018-05-03,One Line,DSL,1 Year
3963,5575-TPIZQ,Male,0,No,No,2,2,0,Credit card (automatic),89.15,4245.55,No,47.6,False,True,True,True,0,2017-03-03,Two or More Lines,Fiber Optic,Month-to-Month
3964,5577-OTWWW,Female,0,No,No,1,0,0,Bank transfer (automatic),19.75,297.3,Yes,15.1,True,True,False,False,0,2019-11-03,One Line,No Internet Service,Month-to-Month
3965,5578-NKCXI,Female,0,Yes,Yes,1,2,1,Credit card (automatic),99.25,5846.65,No,58.9,False,True,True,True,3,2016-04-03,One Line,Fiber Optic,1 Year
3966,5583-EJXRD,Male,0,Yes,Yes,0,1,2,Credit card (automatic),54.05,2375.2,No,43.9,False,False,True,False,3,2017-07-03,No Phone Service,DSL,2 Year
3967,5583-SXDAG,Male,0,Yes,No,1,2,0,Electronic check,70.0,70.0,Yes,1.0,True,True,True,True,1,2021-01-03,One Line,Fiber Optic,Month-to-Month
3968,5590-BYNII,Male,0,No,No,2,2,0,Electronic check,100.75,2095.0,Yes,20.8,True,True,True,True,0,2019-06-03,Two or More Lines,Fiber Optic,Month-to-Month
3969,5590-YRFJT,Female,0,Yes,No,0,1,0,Electronic check,24.45,482.8,Yes,19.7,True,False,True,False,1,2019-07-03,No Phone Service,DSL,Month-to-Month
3970,5590-ZSKRV,Female,0,Yes,Yes,1,1,0,Mailed check,54.65,482.25,No,8.8,False,True,True,True,3,2020-06-03,One Line,DSL,Month-to-Month
3971,5593-SUAOO,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),83.15,2033.05,No,24.5,False,True,True,True,3,2019-02-03,Two or More Lines,Fiber Optic,1 Year
3972,5597-GLBUC,Female,0,No,No,1,2,0,Electronic check,85.45,85.45,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
3973,5598-IKHQQ,Female,0,No,No,2,0,2,Credit card (automatic),25.45,1866.45,No,73.3,False,True,False,False,0,2015-01-03,Two or More Lines,No Internet Service,2 Year
3974,5599-HVLTW,Female,1,No,No,2,2,0,Bank transfer (automatic),80.35,1058.1,No,13.2,False,True,True,True,0,2020-01-03,Two or More Lines,Fiber Optic,Month-to-Month
3975,5600-KTXFM,Male,0,Yes,Yes,1,2,0,Mailed check,69.95,143.9,No,2.1,False,True,True,True,3,2020-12-03,One Line,Fiber Optic,Month-to-Month
3976,5600-PDUJF,Male,0,No,No,1,1,0,Credit card (automatic),49.5,312.7,No,6.3,False,True,True,True,0,2020-08-03,One Line,DSL,Month-to-Month
3977,5602-BVFMK,Female,0,No,No,1,0,1,Mailed check,19.3,228.75,No,11.9,False,True,False,False,0,2020-03-03,One Line,No Internet Service,1 Year
3978,5605-IYGFG,Female,0,No,No,1,2,0,Bank transfer (automatic),69.85,515.45,No,7.4,False,True,True,True,0,2020-07-03,One Line,Fiber Optic,Month-to-Month
3979,5605-XNWEN,Male,1,Yes,No,2,0,2,Bank transfer (automatic),25.0,1802.55,No,72.1,False,True,False,False,1,2015-02-03,Two or More Lines,No Internet Service,2 Year
3980,5606-AMZBO,Female,0,Yes,No,2,2,0,Credit card (automatic),78.15,765.15,No,9.8,False,True,True,True,1,2020-05-03,Two or More Lines,Fiber Optic,Month-to-Month
3981,5609-CEBID,Female,1,No,No,2,2,0,Electronic check,94.1,1782.4,Yes,18.9,True,True,True,True,0,2019-08-03,Two or More Lines,Fiber Optic,Month-to-Month
3982,5609-IMCGG,Female,0,No,No,2,2,0,Credit card (automatic),84.35,1302.65,No,15.4,False,True,True,True,0,2019-11-03,Two or More Lines,Fiber Optic,Month-to-Month
3983,5614-DNZCE,Female,0,No,No,1,1,2,Credit card (automatic),64.9,3795.45,No,58.5,False,True,True,True,0,2016-04-03,One Line,DSL,2 Year
3984,5616-PRTNT,Male,0,No,Yes,1,0,0,Electronic check,19.4,374.5,Yes,19.3,True,True,False,False,2,2019-07-03,One Line,No Internet Service,Month-to-Month
3985,5619-PTMIK,Female,0,Yes,No,2,1,0,Electronic check,53.1,2459.8,No,46.3,False,True,True,True,1,2017-04-03,Two or More Lines,DSL,Month-to-Month
3986,5619-XZZKR,Male,0,No,No,1,0,1,Mailed check,19.95,68.2,No,3.4,False,True,False,False,0,2020-11-03,One Line,No Internet Service,1 Year
3987,5622-UEJFI,Female,0,Yes,Yes,2,0,2,Credit card (automatic),25.4,949.8,No,37.4,False,True,False,False,3,2018-01-03,Two or More Lines,No Internet Service,2 Year
3988,5624-BQSSA,Female,0,No,No,1,0,0,Mailed check,20.95,20.95,Yes,1.0,True,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
3989,5624-RYAMH,Female,0,No,No,1,0,0,Electronic check,19.5,178.85,No,9.2,False,True,False,False,0,2020-05-03,One Line,No Internet Service,Month-to-Month
3990,5626-MGTUK,Female,0,No,No,2,2,0,Bank transfer (automatic),89.1,1879.25,No,21.1,False,True,True,True,0,2019-05-03,Two or More Lines,Fiber Optic,Month-to-Month
3991,5627-TVBPP,Female,0,No,Yes,1,0,1,Credit card (automatic),20.1,644.5,No,32.1,False,True,False,False,2,2018-06-03,One Line,No Internet Service,1 Year
3992,5628-FCGYG,Male,0,No,No,2,2,0,Electronic check,84.1,1737.45,No,20.7,False,True,True,True,0,2019-06-03,Two or More Lines,Fiber Optic,Month-to-Month
3993,5628-RKIFK,Female,1,No,No,2,2,0,Credit card (automatic),101.55,5070.4,No,49.9,False,True,True,True,0,2017-01-03,Two or More Lines,Fiber Optic,Month-to-Month
3994,5630-AHZIL,Female,0,No,Yes,1,1,0,Bank transfer (automatic),64.5,177.4,No,2.8,False,True,True,True,2,2020-12-03,One Line,DSL,Month-to-Month
3995,5630-IXDXV,Female,0,No,No,2,2,0,Electronic check,106.35,4849.1,No,45.6,False,True,True,True,0,2017-05-03,Two or More Lines,Fiber Optic,Month-to-Month
3996,5639-NTUPK,Male,0,No,Yes,1,1,0,Credit card (automatic),52.1,670.65,No,12.9,False,True,True,True,2,2020-02-03,One Line,DSL,Month-to-Month
3997,5640-CAXOA,Female,0,No,No,0,1,1,Credit card (automatic),40.35,1187.05,No,29.4,False,False,True,False,0,2018-09-03,No Phone Service,DSL,1 Year
3998,5641-DMBFJ,Female,0,Yes,No,2,1,2,Electronic check,84.3,4916.4,No,58.3,False,True,True,True,1,2016-04-03,Two or More Lines,DSL,2 Year
3999,5642-MHDQT,Female,0,Yes,Yes,1,0,1,Bank transfer (automatic),19.85,1039.45,No,52.4,False,True,False,False,3,2016-10-03,One Line,No Internet Service,1 Year
4000,5644-PDMZC,Female,1,No,No,2,2,0,Electronic check,89.5,161.5,Yes,1.8,True,True,True,True,0,2021-01-03,Two or More Lines,Fiber Optic,Month-to-Month
4001,5647-FXOTP,Female,1,Yes,No,2,2,0,Electronic check,105.9,6401.25,No,60.4,False,True,True,True,1,2016-02-03,Two or More Lines,Fiber Optic,Month-to-Month
4002,5647-URDKA,Male,0,Yes,Yes,1,0,2,Mailed check,19.7,130.25,No,6.6,False,True,False,False,3,2020-08-03,One Line,No Internet Service,2 Year
4003,5649-ANRML,Male,1,No,No,1,2,0,Credit card (automatic),95.1,180.25,Yes,1.9,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
4004,5649-RXQTV,Male,0,No,No,1,2,0,Electronic check,99.0,5038.15,No,50.9,False,True,True,True,0,2016-12-03,One Line,Fiber Optic,Month-to-Month
4005,5649-TJHOV,Male,1,Yes,No,0,1,0,Bank transfer (automatic),36.5,1032.0,Yes,28.3,True,False,True,False,1,2018-10-03,No Phone Service,DSL,Month-to-Month
4006,5649-VUKMC,Female,0,No,No,1,2,1,Mailed check,95.5,1115.15,Yes,11.7,True,True,True,True,0,2020-03-03,One Line,Fiber Optic,1 Year
4007,5650-VDUDS,Female,0,No,No,0,1,0,Mailed check,24.25,96.05,Yes,4.0,True,False,True,False,0,2020-11-03,No Phone Service,DSL,Month-to-Month
4008,5650-YLIBA,Male,0,No,No,2,2,0,Electronic check,81.15,2640.55,No,32.5,False,True,True,True,0,2018-06-03,Two or More Lines,Fiber Optic,Month-to-Month
4009,5651-CPDND,Male,0,No,No,1,1,0,Mailed check,46.0,492.1,No,10.7,False,True,True,True,0,2020-04-03,One Line,DSL,Month-to-Month
4010,5651-CRHKQ,Female,0,Yes,No,1,2,1,Bank transfer (automatic),86.2,3339.05,No,38.7,False,True,True,True,1,2017-12-03,One Line,Fiber Optic,1 Year
4011,5651-WYIPH,Female,1,No,No,1,1,0,Credit card (automatic),49.85,865.75,No,17.4,False,True,True,True,0,2019-09-03,One Line,DSL,Month-to-Month
4012,5651-YLPRD,Female,0,Yes,Yes,1,2,0,Electronic check,86.1,2723.75,No,31.6,False,True,True,True,3,2018-07-03,One Line,Fiber Optic,Month-to-Month
4013,5652-MSDEY,Female,0,No,No,2,2,0,Mailed check,75.75,777.3,No,10.3,False,True,True,True,0,2020-04-03,Two or More Lines,Fiber Optic,Month-to-Month
4014,5655-JSMZM,Male,1,No,No,2,2,0,Electronic check,96.2,4718.25,Yes,49.0,True,True,True,True,0,2017-01-03,Two or More Lines,Fiber Optic,Month-to-Month
4015,5656-JAMLX,Male,0,No,No,1,0,2,Bank transfer (automatic),19.85,1253.65,No,63.2,False,True,False,False,0,2015-11-03,One Line,No Internet Service,2 Year
4016,5656-MJEFC,Male,0,Yes,Yes,0,1,2,Credit card (automatic),48.15,2032.3,No,42.2,False,False,True,False,3,2017-08-03,No Phone Service,DSL,2 Year
4017,5663-QBGIS,Male,1,Yes,No,2,2,2,Bank transfer (automatic),98.35,6929.4,No,70.5,False,True,True,True,1,2015-04-03,Two or More Lines,Fiber Optic,2 Year
4018,5666-CYCYZ,Female,0,No,No,2,2,0,Electronic check,89.55,2259.35,No,25.2,False,True,True,True,0,2019-01-03,Two or More Lines,Fiber Optic,Month-to-Month
4019,5666-MBJPT,Male,0,No,No,2,0,2,Bank transfer (automatic),25.1,1725.0,No,68.7,False,True,False,False,0,2015-06-03,Two or More Lines,No Internet Service,2 Year
4020,5668-MEISB,Female,0,Yes,Yes,2,2,2,Credit card (automatic),106.1,7657.4,No,72.2,False,True,True,True,3,2015-02-03,Two or More Lines,Fiber Optic,2 Year
4021,5669-SRAIP,Female,0,No,No,0,1,0,Electronic check,39.5,210.75,Yes,5.3,True,False,True,False,0,2020-09-03,No Phone Service,DSL,Month-to-Month
4022,5671-RQRLP,Female,1,Yes,No,2,2,2,Credit card (automatic),75.65,5411.4,No,71.5,False,True,True,True,1,2015-03-03,Two or More Lines,Fiber Optic,2 Year
4023,5671-UUNXD,Female,1,Yes,No,2,2,1,Electronic check,100.65,5189.75,No,51.6,False,True,True,True,1,2016-11-03,Two or More Lines,Fiber Optic,1 Year
4024,5673-FSSMF,Female,0,No,No,2,1,0,Electronic check,60.15,60.15,Yes,1.0,True,True,True,True,0,2021-01-03,Two or More Lines,DSL,Month-to-Month
4025,5673-TIYIB,Male,0,No,No,0,1,0,Credit card (automatic),40.4,77.15,Yes,1.9,True,False,True,False,0,2021-01-03,No Phone Service,DSL,Month-to-Month
4026,5676-CFLYY,Male,0,Yes,Yes,1,1,2,Credit card (automatic),73.35,5154.5,No,70.3,False,True,True,True,3,2015-04-03,One Line,DSL,2 Year
4027,5678-VFNEQ,Female,0,Yes,No,2,2,1,Credit card (automatic),104.1,7412.25,No,71.2,False,True,True,True,1,2015-03-03,Two or More Lines,Fiber Optic,1 Year
4028,5680-LQOGP,Female,0,No,No,1,1,2,Credit card (automatic),82.45,5646.6,No,68.5,False,True,True,True,0,2015-06-03,One Line,DSL,2 Year
4029,5681-LLOEI,Male,0,Yes,Yes,2,2,1,Credit card (automatic),91.25,4013.8,No,44.0,False,True,True,True,3,2017-07-03,Two or More Lines,Fiber Optic,1 Year
4030,5684-FJVYR,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),90.35,6563.4,No,72.6,False,True,True,True,3,2015-02-03,Two or More Lines,Fiber Optic,2 Year
4031,5685-IIXLY,Female,0,Yes,Yes,1,2,0,Electronic check,83.6,404.2,Yes,4.8,True,True,True,True,3,2020-10-03,One Line,Fiber Optic,Month-to-Month
4032,5686-CMAWK,Male,0,No,No,2,2,1,Electronic check,86.75,1410.25,No,16.3,False,True,True,True,0,2019-10-03,Two or More Lines,Fiber Optic,1 Year
4033,5687-DKDTV,Female,0,No,No,1,0,0,Mailed check,20.35,77.5,Yes,3.8,True,True,False,False,0,2020-11-03,One Line,No Internet Service,Month-to-Month
4034,5688-KZTSN,Male,0,Yes,Yes,1,0,0,Electronic check,20.0,288.05,Yes,14.4,True,True,False,False,3,2019-12-03,One Line,No Internet Service,Month-to-Month
4035,5692-FPTAH,Female,0,No,No,1,1,0,Mailed check,45.4,45.4,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
4036,5692-ICXLW,Male,1,No,No,2,2,0,Electronic check,90.7,2845.15,No,31.4,False,True,True,True,0,2018-07-03,Two or More Lines,Fiber Optic,Month-to-Month
4037,5693-PIPCS,Male,0,No,No,1,2,2,Credit card (automatic),99.65,4220.35,No,42.4,False,True,True,True,0,2017-08-03,One Line,Fiber Optic,2 Year
4038,5696-CEIQJ,Male,0,Yes,Yes,1,2,2,Bank transfer (automatic),103.15,6895.5,No,66.8,False,True,True,True,3,2015-08-03,One Line,Fiber Optic,2 Year
4039,5696-EXCYS,Male,0,No,No,1,0,2,Credit card (automatic),19.45,369.05,No,19.0,False,True,False,False,0,2019-08-03,One Line,No Internet Service,2 Year
4040,5696-JVVQY,Female,0,Yes,Yes,1,1,2,Credit card (automatic),70.1,3238.4,No,46.2,False,True,True,True,3,2017-04-03,One Line,DSL,2 Year
4041,5696-QURRL,Male,0,No,No,1,1,0,Mailed check,45.05,45.05,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
4042,5697-GOMBF,Female,1,Yes,Yes,0,1,0,Electronic check,35.9,973.65,No,27.1,False,False,True,False,3,2018-11-03,No Phone Service,DSL,Month-to-Month
4043,5698-BQJOH,Female,0,No,No,2,2,0,Electronic check,94.4,857.25,Yes,9.1,True,True,True,True,0,2020-05-03,Two or More Lines,Fiber Optic,Month-to-Month
4044,5699-BNCAS,Male,1,No,No,2,0,2,Mailed check,24.65,1766.75,No,71.7,False,True,False,False,0,2015-03-03,Two or More Lines,No Internet Service,2 Year
4045,5701-GUXDC,Female,0,Yes,No,0,1,1,Credit card (automatic),35.4,978.6,No,27.6,False,False,True,False,1,2018-11-03,No Phone Service,DSL,1 Year
4046,5701-SVCWR,Female,0,No,Yes,2,0,0,Mailed check,24.0,24.0,No,1.0,False,True,False,False,2,2021-01-03,Two or More Lines,No Internet Service,Month-to-Month
4047,5701-YVSVF,Female,1,Yes,No,1,2,0,Electronic check,82.9,880.05,No,10.6,False,True,True,True,1,2020-04-03,One Line,Fiber Optic,Month-to-Month
4048,5701-ZIKJE,Male,0,No,No,1,1,0,Mailed check,50.55,610.75,No,12.1,False,True,True,True,0,2020-02-03,One Line,DSL,Month-to-Month
4049,5702-KVQRD,Male,0,Yes,No,1,1,2,Electronic check,82.55,5832.65,No,70.7,False,True,True,True,1,2015-04-03,One Line,DSL,2 Year
4050,5702-SKUOB,Female,0,Yes,No,1,0,0,Mailed check,19.6,93.45,No,4.8,False,True,False,False,1,2020-10-03,One Line,No Internet Service,Month-to-Month
4051,5707-ORNDZ,Male,1,No,No,2,1,0,Electronic check,54.55,494.05,Yes,9.1,True,True,True,True,0,2020-05-03,Two or More Lines,DSL,Month-to-Month
4052,5707-ZMDJP,Male,0,Yes,Yes,1,1,2,Mailed check,69.7,3729.6,No,53.5,False,True,True,True,3,2016-09-03,One Line,DSL,2 Year
4053,5708-EVONK,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),93.4,5435.6,Yes,58.2,True,True,True,True,3,2016-04-03,Two or More Lines,Fiber Optic,Month-to-Month
4055,5712-AHQNN,Female,0,No,No,1,2,0,Electronic check,91.65,3954.1,No,43.1,False,True,True,True,0,2017-07-03,One Line,Fiber Optic,Month-to-Month
4056,5712-PTIWW,Male,0,No,No,1,2,0,Electronic check,79.85,152.45,Yes,1.9,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
4057,5712-VBOXD,Female,0,No,No,1,0,0,Credit card (automatic),20.15,68.45,No,3.4,False,True,False,False,0,2020-11-03,One Line,No Internet Service,Month-to-Month
4058,5716-EZXZN,Female,0,Yes,Yes,2,2,2,Credit card (automatic),99.05,6416.7,No,64.8,False,True,True,True,3,2015-10-03,Two or More Lines,Fiber Optic,2 Year
4059,5716-LIBJC,Female,0,No,Yes,2,2,1,Credit card (automatic),104.15,1299.1,No,12.5,False,True,True,True,2,2020-02-03,Two or More Lines,Fiber Optic,1 Year
4060,5724-BIDBU,Male,0,Yes,No,2,1,1,Electronic check,55.35,2633.95,No,47.6,False,True,True,True,1,2017-03-03,Two or More Lines,DSL,1 Year
4061,5726-CVNYA,Female,0,Yes,Yes,1,0,2,Mailed check,19.85,146.6,No,7.4,False,True,False,False,3,2020-07-03,One Line,No Internet Service,2 Year
4062,5727-MYATE,Male,0,Yes,Yes,2,1,2,Credit card (automatic),90.8,6397.6,No,70.5,False,True,True,True,3,2015-04-03,Two or More Lines,DSL,2 Year
4063,5729-KLZAR,Female,0,Yes,Yes,1,2,0,Electronic check,80.85,302.75,Yes,3.7,True,True,True,True,3,2020-11-03,One Line,Fiber Optic,Month-to-Month
4064,5730-DBDSI,Male,0,No,No,1,0,2,Bank transfer (automatic),19.7,1253.8,No,63.6,False,True,False,False,0,2015-11-03,One Line,No Internet Service,2 Year
4065,5730-RIITO,Female,1,No,No,0,1,0,Credit card (automatic),33.45,1500.25,No,44.9,False,False,True,False,0,2017-06-03,No Phone Service,DSL,Month-to-Month
4066,5732-IKGQH,Male,1,Yes,No,1,2,1,Bank transfer (automatic),104.45,5481.25,No,52.5,False,True,True,True,1,2016-10-03,One Line,Fiber Optic,1 Year
4067,5734-EJKXG,Female,0,No,No,2,2,1,Electronic check,118.6,7365.7,No,62.1,False,True,True,True,0,2015-12-03,Two or More Lines,Fiber Optic,1 Year
4068,5736-YEJAX,Male,0,No,Yes,2,1,2,Credit card (automatic),79.45,5502.55,No,69.3,False,True,True,True,2,2015-05-03,Two or More Lines,DSL,2 Year
4069,5740-YHGTW,Male,0,Yes,Yes,2,2,0,Credit card (automatic),97.55,6669.05,No,68.4,False,True,True,True,3,2015-06-03,Two or More Lines,Fiber Optic,Month-to-Month
4070,5743-KHMNA,Male,0,No,No,2,0,2,Bank transfer (automatic),25.55,1898.1,No,74.3,False,True,False,False,0,2014-12-03,Two or More Lines,No Internet Service,2 Year
4071,5747-PMBSQ,Male,1,Yes,No,1,2,0,Mailed check,92.5,934.1,Yes,10.1,True,True,True,True,1,2020-04-03,One Line,Fiber Optic,Month-to-Month
4072,5748-RNCJT,Male,0,No,No,2,2,2,Bank transfer (automatic),106.5,7348.8,Yes,69.0,True,True,True,True,0,2015-05-03,Two or More Lines,Fiber Optic,2 Year
4073,5751-USDBL,Male,0,Yes,Yes,1,1,2,Mailed check,81.0,3846.35,No,47.5,False,True,True,True,3,2017-03-03,One Line,DSL,2 Year
4074,5753-QQWPW,Female,0,No,No,1,1,1,Electronic check,59.9,1654.7,No,27.6,False,True,True,True,0,2018-11-03,One Line,DSL,1 Year
4075,5756-JYOJT,Female,0,No,No,1,1,1,Credit card (automatic),64.9,697.25,No,10.7,False,True,True,True,0,2020-04-03,One Line,DSL,1 Year
4076,5756-OZRIO,Male,1,Yes,No,2,1,1,Bank transfer (automatic),64.05,3902.6,No,60.9,False,True,True,True,1,2016-02-03,Two or More Lines,DSL,1 Year
4077,5759-RCVCB,Female,0,No,No,0,1,0,Credit card (automatic),35.2,108.95,Yes,3.1,True,False,True,False,0,2020-11-03,No Phone Service,DSL,Month-to-Month
4078,5760-FXFVO,Male,0,No,No,1,2,0,Electronic check,78.95,494.95,No,6.3,False,True,True,True,0,2020-08-03,One Line,Fiber Optic,Month-to-Month
4079,5760-IFJOZ,Male,0,No,No,2,2,0,Mailed check,107.95,313.6,No,2.9,False,True,True,True,0,2020-12-03,Two or More Lines,Fiber Optic,Month-to-Month
4080,5760-WRAHC,Female,1,No,No,1,1,0,Mailed check,69.75,1545.4,No,22.2,False,True,True,True,0,2019-04-03,One Line,DSL,Month-to-Month
4081,5762-TJXGK,Female,0,No,No,0,1,2,Bank transfer (automatic),58.75,3038.55,No,51.7,False,False,True,False,0,2016-11-03,No Phone Service,DSL,2 Year
4082,5766-FTRTS,Male,0,Yes,No,1,1,2,Mailed check,84.45,6033.1,No,71.4,False,True,True,True,1,2015-03-03,One Line,DSL,2 Year
4083,5766-XQXMQ,Female,0,No,No,1,1,0,Bank transfer (automatic),68.85,1970.5,Yes,28.6,True,True,True,True,0,2018-10-03,One Line,DSL,Month-to-Month
4084,5766-ZJYBB,Male,0,No,No,1,0,0,Mailed check,19.4,19.4,Yes,1.0,True,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
